cleaned_text,Sarcastic
"On the bright side, summer is in only 29 weeks 😏 😂 😂 😩 😭",0
"On the bright side, we'll have 5 mid-terms left before we graduate by the end of this week ** **Summer course not included 😂",0
On the plane waiting whilst they fix the tow bar. I have a gorgeous boyfriend to see! ✈️ 😻,0
Ooh it's nice to be back in CH we play TONIGHT at ØYA 🎹✌️,0
Oomf called me twinkle toes for wearing sketchers in elementary school but now he's tryna hit me up like we don't have beef smh 😴,0
Opening up a shoe store credit card and they give me a credit limit of 2000 $ 😳 rip,0
OSU fans wondering if Urban is going to have another heart attack. Sorry Bucks but that's our thing. grass isn't always greener 😆,0
Our Son's Tundra rolled on him at least 3 times. And he's completely fine ❤️ Thanks to his Truck's fantastic safety features!,0
nice to be back I missed him... But don't tell him that 😂 😂 😂,0
PACH ANG CASE TOMORROW HEHEHE LOVE YOU 😘,0
packing is horrible but yay for no school and soccer weekend in Memphis ⚽️ 🚙 😊,0
"Paid my VS credit card off & they raised my credit limit to 1,000 why would they do that 😩",0
Paint your game face with the app by Nissan - Proud supporter of NCAA Football ®.,0
Pakistan is full of life 💝,0
Pandora's Future & Drake station got me feeling good this morning 😌,0
I should be the one who should be excited to meet Kakak hipster! 😁,0
hurry back to Orlando so I can meet you 😊 😊 ❤ ❤,0
Paying the girl next door to clean my car coz last time I cleaned I fell asleep in the car 😩 😴,0
"I think this period of not knowing my mark aha. By the way, have you got your next column sorted? It's ok if you need time 😊",0
📹 penis-hilton : cawed : white ppl = M E S S this is crazy how is america real,0
People are FREAKING OUT because it looks like Jelena might be back together 😍,0
People be like why do you and your mama act like Bestfriends lol cause she is my Bestfriend I have respect for her and know my place tho 😂,0
"people be like "" you don't fwm no more ""... I be like "" I'm glad you noticed "" gtfoh 🚪✌",0
People must be swear is dick pics or sum i getting or rell sweet talk 😅🏃😏,0
People really made my day today 😇,0
People who call you early in the morning for no good reason 😕😡 😩 😭,0
❤️ people yelling at me at work 😊 some customers are the best,0
Perfect end to a perfect week! 😒,0
"Person : some people say "" you have an attitude and your really sarcastic "" 😂 😂 Me : wow really... who fucking knew 👑",0
"idk you guys, but you are both so freaking gorgeous! not to be creepy! 😊",0
Hehe u should! Love ya ~~~ 😘 ❤ ❤ ❤ ❤ ❤,0
"pink, i love pink lol. That point - is you? Haha. Let's take a picture in the jail later 😏",0
okay thanks love have amazin day! Kisses for you ♥,0
yea :D More then 1/3 of my class failed physics test 😠,0
Jordan your too sweet to me I swear 😭 😂 😘,0
Please forgive me... I'm just so emotional and I can't properly write everything I'm feeling. I love you so much! ❤️,0
Please god let me pass this math test 😫,0
Please reply my messages 😂,0
Please take my many Justin Bieber retweets as a subtle hint that I would like someone to go to the concert with me 😊,0
alright just trying to be a good friend 😒,0
and how are u guys editing on ur laptops 💻 I don't know how and other people that will see…,0
no one can ever drink too much hot chocolate ☕☕♡,0
"This would be the coolest way to propose. The yes/no game and then after a bunch of other questions "" will you marry me "" 😍",0
poor love i know this doggy been missing a while now 😕,0
i work tomorrow 😩 last day. What you doing tomorrow night?,0
come braid my hair so I can do it 😭 😭,0
prayers out to my beautiful best friend today because its all gonna be okay ❤️,0
PRDP with way wider release & way higher Ticket Prices is finding hard to cross HNY even with Manipulation so the frustration is visible 😂,0
Pretty face but no substance in your personality 😴,0
Hehehe yay. I love yew too baby girl 😍 😍 😍 😍 😍 😘 😘 😘 ❤ ❤💙💍💎,0
Goodnight beautiful 😉,0
lucky! It's always packed when ever I go there 😭,0
awesome it's best bdy of my life 😍 😍 😍,0
private security is cashin 🤑 in at this time mos also all the frustration they couldn't legally release in post '94 SA is sorted,0
Love Love Love Love Love Love Love Love Love Love Love Love ♥♥♥♥♥♥♥♥♥♥,0
Probably just failed that physics exam lol. 🆗🆒,0
Probably one of the best things I've invested in. Thank you wife ❤️,0
this would be lovely to enjoy with a tasty sandwich and a takeaway caramel fudge hot chocolate yummy 🎅,0
"PSA SCRUNCHIES ARE SUPER FUN AND CUTE AND WONT SCREW U OVER SO GET URSELF A SCRUNCHY, NOT A BF! 😉",0
"P. S Signal was shitty so I lost my snaps, but hopefully I can make a quick vlog post with the videos I have left! ✨",0
"Psyched that I got a VaultBoy bobblehead in my ! Almost got 1 the other day, glad I didn't! its an exclusive lootcrate pose too 😀",0
"and I bet no awkward "" too sticky "" labels to get off 😊",0
"Put some love out into the world today please... The world needs it right now and my guess is, so do you... Send out some love! Xo ❤️ ❤️ ❤️",0
DONT CRY u are full of life 🌈🐒,0
Quit speakin down on ppl situation and you don't even kno shit abt they situation 🚮,0
MONDAY COME FASTER 😍 😭,0
hahah aw elf you're such a good friend 😂,0
hey Greenie :-) it's lunch time ya.. what would be the kind of food you go for today? 😋 hungry now la Greenie hehe,0
Good afternoon sweetheart 😊 I hope you're feeling ok and you're day is fantastic 😊 I miss you,0
Raise your hand if you're at home on a Saturday night because everyone canceled 🖐🖐🖐,0
"Random acts of kindness make me really happy. Love you & thanks Mac, made my day ☺️",0
Ran up on this fuck nigga today 😡 i'd watch all that shit talkin boi last time i checked i was fuckin you bitch nigga,0
"the people Mr. Awesome just interviewed from Carlsbad brought my mood down! Come on its Friday, Be happy 😁",0
"Dear Donald, You would be a great President if you used your God given gifts correctly. FIRST Show UNCONDITIONAL LOVE💜🙏",0
... I am not as concerned with the drooling 😪 dummy as I am the folks trying to carry her to the white house,0
Yes stay honest & Never Hillary Never Obama. America needs you. Keep your heart on the pulse of America and keep focused ☺,0
yes u will make it in the hell 👎,0
Realized I just stalked tf outta Carmen & blew her shit up with likes lol oops. I love you hehe 😋 😘,0
And thanks to you love! Thanks for making us feel special everytime. We love you! ❤,0
Congrats Liam! So proud of you guys. It's such a great album. You guys deserve 😃,0
Congrats on another No 1 album! I'm so proud of you guys! Keep up the great work! I love you ♥,0
"hi angel! I love u so much, you're amazing, thanks for everything can u follow me and make me very happy? 🔮",0
it sounds amazing that's why we love it you guys made a great record as always ♥,0
I hope you're having a great day 😊 Just wanted to say is amazing! follow me? Love you! ❣,0
REAL LIFE RELATIONSHIP GOALS 😍 ❤💑,0
Really canceled my dick appointment for the bitch 😒,0
"Really don't know, head is everywhere it's constant stress I don't need this Got more things to stress over. I shouldn't even be stressed 😔",0
Really excited to see all of you in NYC on Sunday! ☺️ Tickets for the show + M &G are still available at 👉,0
really excited to see my gfs tonight 😍 😭,0
Really got arrested just for fighting? 😴 😴,0
really hasn't got too cold yet... I'm shocked 😂,0
Really intimidated because we the 1️⃣,0
really looking forward to having absolutely nothing to do tomorrow 😻,0
Really not looking forward to dressing up for Beaujolais 😅,0
Really not motivated to do shit right now. i have a writing assignment and i still havent started yet 😭,0
Really proud of this man! So excited for this show to air! I miss & love him like crazy. 😊,0
"really tired, like I been at the shop all freaking day! 😩",0
how do you average a freethrow and a half in high school 😂😭,0
I guess you're right. I just asked 3 females. They all said the same thing 😂 😂 😂,0
yes tita sure! i would love to update u lalo na if gsw is leading 😍 road to 14 -0 hehehe 😊,0
Relationships Need : Jokes 😂 Flirting 😘 Time For Each Other 🕑 Arguments 😡 Loyalty 🔐 Great Sex 😏 To Keep it Someone Who Listens 👂 Love ❤️ 💍,0
could not handle the distance 🏇,0
Re -loosing my Twitter virginity. It's about time I messed around with the social bird of public media 🐥,0
"remember that time i yelled "" I LOVE YOU ANDREW "" at my show and he looked my way and said it back? I do! 😊 11. 14. 15",0
Remember you are beautiful — thank you ❤,0
Reply please... 😭 😭 😭 😭,0
REST DAY 😘,0
Rest in peace lennie you'll get ur dream. Mice and men has got the feels 😭,0
"Rest in Peace to My Bestfriend, My Brother Monty. I gotta be strong for me & alex for you ❣",0
wow voicing and oppion on twitter is now forcing it upon others 😂 i best be quiet now,0
happy birthday beautiful! I hope you're having an amazing day so far! 😻🎈🎊 ❤️,0
Glad to know it's good. Once I have finished rest of three final exams I definately know what I am going do. 😃,0
RIP to my cat Pumpkin. 😣,0
"Rob always scaring me 😂 😂 😂 😂 he always texting me outta nowhere like "" we need to talk "" and then telling me something that's not serious at all",0
the most wonderful time of the year is on 🎄,0
I actually just laughed out loud on this one 😂 😂,0
"Our first selfie! It's no awkward prom pic, but I think we came out cute! 😉",0
you inspire me 😊 can't wait to see you at Convention beautiful,0
"Ronaldo? Its still the beginning, stop playing dirty 😂",0
GOD DAMN GOD DAMN YOU ARE THE MOST INCREDIBLY BEAUTIFUL WOOMAN IN THE WORLD GOD DAMN I LOVE YOU 😘 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍,0
😂 😂 😂 😂 😂 Then i'll have to work on that a little more... 😈,0
"Rowan's just such a lovable person, u just can't help it 😊",0
and hops* your night will be great to. You mean haha 😂,0
Rt for a dm with Hey Violet ❤ Must be following 😄 Don't beg please ✖ Reply with the vote 5 Seconds Of Summer 🐧🐱 ~ Georgia xxxx,0
RT I love the bus lot of nice people here 🙈 ❤️,0
RT I love you She : hahahahaha i cant stop laughing u be so funny 😂 😂 **Lol -zoned **,0
RT the best part of being in a relationship 😍,0
😂 😂 😂 😂 😂 😂 😂 😂 😂 😭 😂 😂 😂 😂 AHHHHH but I like Banda more so I guess Canelo right,0
i love you! thank you for being educated and woke. you're the best ruhi 😇,0
could not handle the ale trail last night 😂,0
"You're welcome! Yes, i hope to see the match, because i don't know if i can. 😕 Thank you, we'll give our best to remain on top. 😄",0
"Sad. Even when Louis marries his future wife and has football playing children, Larries will still think he's in love with Harry. 😂",0
have you ever heard Tumko to aana hi tha in the rain? 😍 😍 😍,0
"Sad to see the current state of Brussels. I was in Belgium last year. Wonderful city, wonderful country & great people. Loved it there ☹",0
